INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,DIVISLAB,27-Apr-2023,3660,CE,0,0,0,129.85,14.4,0,0,0,0,13-Feb-2023
OPTSTK,DIVISLAB,27-Apr-2023,3660,PE,0,0,0,391.2,849.15,0,0,0,0,13-Feb-2023
OPTSTK,DIVISLAB,27-Apr-2023,3680,CE,0,0,0,124.05,13.4,0,0,0,0,13-Feb-2023
OPTSTK,DIVISLAB,27-Apr-2023,3680,PE,0,0,0,405.05,867.85,0,0,0,0,13-Feb-2023
OPTSTK,DIVISLAB,27-Apr-2023,3700,CE,0,0,0,118.45,12.45,0,0,0,0,13-Feb-2023
OPTSTK,DIVISLAB,27-Apr-2023,3700,PE,0,0,0,419.1,886.65,0,0,0,0,13-Feb-2023
OPTSTK,DIVISLAB,27-Apr-2023,3720,CE,0,0,0,113.1,11.6,0,0,0,0,13-Feb-2023
OPTSTK,DIVISLAB,27-Apr-2023,3720,PE,0,0,0,433.4,905.5,0,0,0,0,13-Feb-2023
OPTSTK,DIVISLAB,27-Apr-2023,3740,CE,0,0,0,107.9,10.8,0,0,0,0,13-Feb-2023
OPTSTK,DIVISLAB,27-Apr-2023,3740,PE,0,0,0,447.9,924.4,0,0,0,0,13-Feb-2023
OPTSTK,DIVISLAB,27-Apr-2023,3760,CE,0,0,0,103.1,10,0,0,0,0,13-Feb-2023
OPTSTK,DIVISLAB,27-Apr-2023,3760,PE,0,0,0,462.7,943.35,0,0,0,0,13-Feb-2023
OPTSTK,DIVISLAB,27-Apr-2023,3780,CE,0,0,0,98.35,9.3,0,0,0,0,13-Feb-2023
OPTSTK,DIVISLAB,27-Apr-2023,3780,PE,0,0,0,477.6,962.35,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2050,CE,0,0,0,1671.75,619.45,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2050,PE,2.55,3,1.9,1.9,0.05,71,182.15,7375,500,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2100,CE,0,0,0,1917.25,569.6,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2100,PE,3.3,3.3,3,3,3,4,10.51,2375,500,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2150,CE,0,0,0,1685.9,519.9,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2150,PE,0,0,0,3.8,0.3,0,0,7500,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2200,CE,0,0,0,1934.1,470.4,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2200,PE,4.2,6.05,3.75,4.15,4.15,156,429.95,40125,3250,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2250,CE,0,0,0,1696,421.3,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2250,PE,0,0,0,5,1.55,0,0,6250,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2300,CE,0,0,0,1897.25,372.95,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2300,PE,7.05,11,6.25,7.15,7.15,561,1618.63,45500,-11625,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2350,CE,0,0,0,394.05,325.75,0,0,125,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2350,PE,8.75,13.7,8.3,9.65,9.65,118,348.26,9750,625,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2400,CE,0,0,0,348.9,280.2,0,0,250,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2400,PE,13.3,20.1,10.7,12.6,12.6,958,2890.97,85250,17500,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2450,CE,0,0,0,364.2,236.95,0,0,125,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2450,PE,14.35,27.3,14.35,16.1,16.1,196,604.87,15375,1750,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2500,CE,198,198.05,173.35,190,190,12,40.37,3500,1250,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2500,PE,20.9,37.5,18.4,22.55,22.55,1739,5495.6,83500,-24250,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2550,CE,0,0,0,188.1,160,0,0,2500,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2550,PE,29.15,50.5,27.9,29.9,29.9,194,627.48,15250,2125,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2600,CE,130,136,93.3,113.25,113.25,154,521.5,14750,4875,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2600,PE,40.95,68.9,34.95,44.85,44.85,2559,8486.63,120625,33750,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2650,CE,120,120,66.55,81.5,81.5,436,1487.58,20250,14875,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2650,PE,56.65,98.3,50,63.7,63.7,1216,4132.96,32125,375,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2700,CE,90.55,91.6,47.1,58.8,58.8,2971,10246.32,145375,43875,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2700,PE,72.65,123.7,70,89.15,89.15,1453,5090.54,73375,-9375,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2750,CE,67.45,67.5,32,40.65,40.65,912,3181.4,61375,15500,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2750,PE,117.9,128.6,110,123.8,135.4,9,32.31,6125,-375,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2800,CE,46.6,48,21.7,27.25,27.25,2537,8968.7,272500,33125,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2800,PE,150,176.9,149.55,169.55,169.85,24,88.85,46125,-500,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2850,CE,31.05,31.05,15.55,19.8,19.8,853,3059.38,71000,17125,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2850,PE,0,0,0,180,207.95,0,0,8875,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2900,CE,24.75,24.75,11.45,14.55,14.55,2235,8143.38,165500,-4375,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2900,PE,211.7,259.3,211.7,259.3,248.95,10,39.1,16500,-125,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2950,CE,17.05,17.05,8.6,11,11,690,2553.64,50875,7500,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,2950,PE,0,0,0,295.25,292.4,0,0,1625,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3000,CE,14.8,14.8,7.05,8.7,8.7,2902,10914.11,466000,7000,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3000,PE,324,345,324,334.5,334.5,8,33.3,46375,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3050,CE,10.2,10.2,4.95,6.4,6.4,519,1982.78,39500,-15750,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3050,PE,0,0,0,336.7,384.45,0,0,1875,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3100,CE,6.9,6.9,4,4.95,4.95,1293,5018.37,193125,50125,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3100,PE,0,0,0,370,432.25,0,0,7625,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3150,CE,7.5,7.5,3.45,4.25,4.25,403,1588.89,18000,-2625,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3150,PE,0,0,0,382.45,480.75,0,0,1625,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3200,CE,4.2,4.2,2.9,3.85,3.85,1011,4048.34,140500,-11375,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3200,PE,511,550,511,550,529.8,3,14.01,18250,-250,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3250,CE,2.8,3.4,2.6,3.25,3.25,203,825.46,29375,-6250,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3250,PE,0,0,0,506.75,579.15,0,0,875,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3300,CE,2.8,3.05,2.2,2.8,2.8,775,3199.4,97875,-34375,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3300,PE,632.9,634.6,632.45,633.55,633.55,3,14.74,36750,-375,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3350,CE,2.25,2.6,1.95,2.5,2.5,57,238.85,13750,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3350,PE,0,0,0,517.1,678.45,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3400,CE,2.15,2.5,1.75,2.25,2.25,170,722.95,92250,-6625,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3400,PE,0,0,0,725.4,728.2,0,0,17500,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3450,CE,1.8,1.95,1.65,1.8,0.1,9,38.83,11500,-125,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3450,PE,0,0,0,75.9,778.05,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3500,CE,2.15,2.15,1.45,1.85,1.85,366,1602.06,188500,-23250,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3500,PE,820,860,820,860,827.95,3,16.28,22750,-250,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3550,CE,1.3,1.8,1.2,1.8,0.05,20,88.78,18250,-750,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3550,PE,0,0,0,755.7,877.8,0,0,375,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3600,CE,1.45,1.9,1.25,1.65,1.65,57,256.6,78125,-6250,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3600,PE,0,0,0,870,927.7,0,0,5625,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3650,CE,0,0,0,4.1,0.05,0,0,4000,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3650,PE,0,0,0,678.45,977.6,0,0,125,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3700,CE,1.05,1.5,1.05,1.3,0,24,111.04,27750,-1000,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3700,PE,1030,1030,1030,1030,1027.5,1,5.91,3000,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3750,CE,0,0,0,4.5,0,0,0,7750,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3750,PE,0,0,0,193,1077.4,0,0,250,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3800,CE,1.1,1.4,1.1,1.4,1.4,119,565.45,107375,-10125,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3800,PE,0,0,0,1000,1127.3,0,0,3250,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3850,CE,0,0,0,4.6,0,0,0,750,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3850,PE,0,0,0,214.1,1177.25,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3900,CE,0,0,0,2,0,0,0,5625,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3900,PE,0,0,0,430,1227.15,0,0,750,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3950,CE,0,0,0,277.15,0,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,3950,PE,0,0,0,263.25,1277.05,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4000,CE,1,1.25,1,1.25,1.25,24,120.03,44875,-2000,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4000,PE,0,0,0,1290,1326.95,0,0,4500,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4050,CE,0,0,0,233.1,0,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4050,PE,0,0,0,318.2,1376.85,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4100,CE,0,0,0,2.45,0,0,0,625,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4100,PE,0,0,0,588,1426.75,0,0,125,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4150,CE,0,0,0,1.65,0,0,0,375,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4150,PE,0,0,0,1330.85,1476.65,0,0,375,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4200,CE,0,0,0,0.25,0,0,0,5000,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4200,PE,0,0,0,1445,1526.55,0,0,500,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4250,CE,0,0,0,161.25,0,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4250,PE,0,0,0,444.2,1576.45,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4300,CE,0,0,0,3.75,0,0,0,1625,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4300,PE,0,0,0,314.85,1626.4,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4350,CE,0,0,0,132.6,0,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4350,PE,0,0,0,514.55,1676.3,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4400,CE,0,0,0,2,0,0,0,625,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4400,PE,0,0,0,880.45,1726.2,0,0,625,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4450,CE,0,0,0,108.55,0,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4450,PE,0,0,0,589.4,1776.1,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4500,CE,0,0,0,2,0,0,0,4750,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4500,PE,0,0,0,924,1826,0,0,500,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4550,CE,0,0,0,88.05,0,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4550,PE,0,0,0,667.8,1875.9,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4600,CE,0,0,0,1.8,0,0,0,1000,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4600,PE,1970,1970,1960,1960,1925.8,2,16.41,750,-125,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4700,CE,0,0,0,0.95,0,0,0,250,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4700,PE,0,0,0,1975,2025.6,0,0,250,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4800,CE,0,0,0,262.1,0,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4800,PE,0,0,0,599.85,2125.45,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4900,CE,0,0,0,231.3,0,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,4900,PE,0,0,0,667.4,2225.25,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,5000,CE,0,0,0,2.45,0,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,5000,PE,0,0,0,2220,2325.05,0,0,125,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,5100,CE,0,0,0,179,0,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,23-Feb-2023,5100,PE,0,0,0,811.8,2424.85,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2050,CE,0,0,0,1684.8,643.95,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2050,PE,0,0,0,0.2,10.8,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2100,CE,0,0,0,1705.1,598.45,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2100,PE,0,0,0,0.25,14.9,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2150,CE,0,0,0,1699.75,554.15,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2150,PE,0,0,0,0.35,20.15,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2200,CE,0,0,0,1698.9,511.1,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2200,PE,0,0,0,22,26.65,0,0,125,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2250,CE,0,0,0,1711.15,469.5,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2250,PE,0,0,0,0.95,34.65,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2300,CE,0,0,0,1662.35,429.55,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2300,PE,0,0,0,1.3,44.25,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2350,CE,0,0,0,1613.65,391.35,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2350,PE,0,0,0,1.75,55.65,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2400,CE,0,0,0,1565.1,355.1,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2400,PE,0,0,0,2.35,69,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2450,CE,0,0,0,1516.7,320.7,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2450,PE,0,0,0,3.1,84.15,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2500,CE,0,0,0,1468.55,288.5,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2500,PE,0,0,0,4.1,101.5,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2550,CE,0,0,0,1420.6,258.45,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2550,PE,0,0,0,70,121,0,0,500,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2600,CE,275.35,275.35,275.35,275.35,230.55,3,10.78,375,375,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2600,PE,86.5,118,85,95,142.7,32,108.13,9625,2000,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2650,CE,0,0,0,1325.55,204.75,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2650,PE,0,0,0,8.55,166.5,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2700,CE,0,0,0,1278.5,181.15,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2700,PE,138.15,172.95,138.1,172.95,192.45,10,35.67,3875,750,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2750,CE,0,0,0,1231.95,159.6,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2750,PE,0,0,0,13.25,220.45,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2800,CE,113,113,76.95,86.15,140.05,42,151.83,4750,2000,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2800,PE,0,0,0,220,250.45,0,0,625,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2850,CE,0,0,0,1140.2,122.4,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2850,PE,0,0,0,19.85,282.4,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2900,CE,70,70,57.95,57.95,57.95,2,7.4,2875,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2900,PE,0,0,0,23.95,316.15,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2950,CE,0,0,0,1050.75,92.45,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,2950,PE,0,0,0,28.7,351.6,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3000,CE,55,55,36.5,38.3,38.3,79,300.18,21125,2000,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3000,PE,0,0,0,405,388.75,0,0,125,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3050,CE,0,0,0,964,69,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3050,PE,0,0,0,40.25,427.25,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3100,CE,0,0,0,65,59.15,0,0,3375,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3100,PE,0,0,0,47.2,467,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3150,CE,0,0,0,880.4,50.6,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3150,PE,0,0,0,54.95,508,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3200,CE,0,0,0,60,43.15,0,0,1125,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3200,PE,0,0,0,63.65,550.15,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3250,CE,0,0,0,800.35,36.65,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3250,PE,0,0,0,73.2,593.25,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3300,CE,58,58,58,58,31.05,1,4.19,1625,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3300,PE,0,0,0,83.8,637.2,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3350,CE,0,0,0,724.2,26.25,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3350,PE,0,0,0,95.35,681.95,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3400,CE,0,0,0,30,22.1,0,0,1125,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3400,PE,0,0,0,108.1,727.4,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3450,CE,0,0,0,652.3,18.6,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3450,PE,0,0,0,121.8,773.45,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3500,CE,25,25,10,10.5,10.5,17,74.71,7375,125,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3500,PE,0,0,0,825,820,0,0,625,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3550,CE,0,0,0,584.6,13,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3550,PE,0,0,0,152.35,867,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3600,CE,0,0,0,20,10.85,0,0,2125,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3600,PE,0,0,0,169.5,914.4,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3650,CE,0,0,0,521.65,9,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3650,PE,0,0,0,187.75,962.15,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3700,CE,0,0,0,16,7.5,0,0,625,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3700,PE,0,0,0,1050,1010.2,0,0,125,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3750,CE,0,0,0,463.45,6.2,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3750,PE,0,0,0,227.85,1058.45,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3800,CE,0,0,0,436.1,5.1,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3800,PE,0,0,0,249.65,1106.95,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3850,CE,0,0,0,409.9,4.2,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3850,PE,0,0,0,272.6,1155.65,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3900,CE,0,0,0,384.85,3.45,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3900,PE,0,0,0,296.7,1204.45,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3950,CE,0,0,0,360.95,2.85,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,3950,PE,0,0,0,322,1253.4,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4000,CE,4.05,4.5,4,4,2.35,6,30.03,750,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4000,PE,0,0,0,348.4,1302.45,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4050,CE,0,0,0,316.55,1.9,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4050,PE,0,0,0,375.9,1351.6,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4100,CE,0,0,0,296,1.55,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4100,PE,0,0,0,404.5,1400.85,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4150,CE,0,0,0,276.5,1.3,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4150,PE,0,0,0,434.15,1450.1,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4200,CE,0,0,0,258.05,1.05,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4200,PE,0,0,0,464.8,1499.45,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4250,CE,0,0,0,240.55,0.85,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4250,PE,0,0,0,496.5,1548.85,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4300,CE,0,0,0,224.05,0.7,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4300,PE,0,0,0,529.15,1598.25,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4350,CE,0,0,0,208.5,0.55,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4350,PE,0,0,0,562.75,1647.7,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4400,CE,0,0,0,193.85,0.45,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4400,PE,0,0,0,597.25,1697.15,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4450,CE,0,0,0,180.05,0.4,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4450,PE,0,0,0,632.6,1746.65,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4500,CE,0,0,0,167.1,0.3,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4500,PE,0,0,0,668.8,1796.15,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4550,CE,0,0,0,155.15,0.25,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,29-Mar-2023,4550,PE,0,0,0,706.05,1845.65,0,0,0,0,13-Feb-2023
OPTSTK,DIXON,27-Apr-2023,2050,CE,0,0,0,1350.55,672.6,0,0,0,0,13-Feb-2023
