INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,ITC,29-Aug-2019,262.50,CE,0.05,0.10,0.05,0.05,0,25,157.55,175200,-21600,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,262.50,PE,18.05,18.05,18.05,18.05,16.55,1,6.73,52800,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,265,CE,0.10,0.10,0.05,0.10,0.10,107,680.65,976800,-204000,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,265,PE,17.95,21.70,17.95,19.25,19.25,21,143.62,408000,-48000,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,267.50,CE,0.05,0.05,0.05,0.05,0.05,5,32.10,76800,-12000,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,267.50,PE,21.75,22.50,21.75,22.40,22.40,3,20.85,45600,-4800,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,270,CE,0.05,0.10,0.05,0.05,0,107,693.49,2272800,-218400,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,270,PE,23.40,27.70,23.40,24.65,24.65,46,325.84,496800,-86400,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,272.50,CE,0.05,0.05,0.05,0.05,0,2,13.08,172800,-4800,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,272.50,PE,0,0,0,31,26.55,0,0,28800,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,275,CE,0.05,0.10,0.05,0.10,0.10,44,290.46,475200,-64800,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,275,PE,28,32.55,28,29.60,29.60,13,95.36,204000,-24000,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,277.50,CE,0.05,0.05,0.05,0.05,0.05,19,126.56,160800,-12000,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,277.50,PE,0,0,0,18.50,31.55,0,0,12000,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,280,CE,0.05,0.10,0.05,0.10,0,72,483.93,1521600,-38400,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,280,PE,33.95,36.50,33.50,35.05,34.05,29,219.53,194400,-55200,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,282.50,CE,0.05,0.05,0.05,0.05,0,1,6.78,74400,-2400,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,282.50,PE,0,0,0,13.50,36.50,0,0,4800,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,285,CE,0.10,0.10,0.05,0.05,0,29,198.39,703200,-52800,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,285,PE,39,41.20,38,41.20,39,9,70.08,165600,-12000,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,287.50,CE,0,0,0,3.25,0,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,287.50,PE,0,0,0,41,41.50,0,0,7200,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,290,CE,0.05,0.05,0.05,0.05,0,45,313.25,674400,-16800,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,290,PE,43.90,43.90,43.90,43.90,44,1,8.01,204000,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,292.50,CE,0,0,0,1.70,0,0,0,2400,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,292.50,PE,0,0,0,14.10,46.50,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,295,CE,0.05,0.05,0.05,0.05,0,11,77.89,252000,2400,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,295,PE,48,51.05,48,51.05,49,4,33.03,19200,-7200,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,297.50,CE,0,0,0,13.05,0,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,297.50,PE,0,0,0,16.75,51.50,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,300,CE,0.05,0.05,0.05,0.05,0,19,136.82,482400,-7200,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,300,PE,53.80,56,53.50,56,54,9,76.54,64800,-21600,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,302.50,CE,0,0,0,11,0,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,302.50,PE,0,0,0,19.65,56.50,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,305,CE,0,0,0,0.35,0,0,0,2400,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,305,PE,0,0,0,33.25,59,0,0,2400,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,307.50,CE,0,0,0,9.25,0,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,307.50,PE,0,0,0,35,61.50,0,0,2400,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,310,CE,0,0,0,0.05,0,0,0,55200,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,310,PE,64,66.60,64,66.40,64,6,54.09,45600,-4800,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,312.50,CE,0,0,0,7.70,0,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,312.50,PE,0,0,0,26.15,66.50,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,315,CE,0,0,0,7,0,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,315,PE,0,0,0,47.20,69,0,0,2400,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,317.50,CE,0,0,0,6.40,0,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,317.50,PE,0,0,0,29.75,71.50,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,320,CE,0.05,0.05,0.05,0.05,0,1,7.68,182400,-2400,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,320,PE,74.25,74.25,73.40,73.40,74,3,28.36,492000,-4800,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,322.50,CE,0,0,0,5.25,0,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,322.50,PE,0,0,0,49,76.50,0,0,4800,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,325,CE,0,0,0,4.75,0,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,325,PE,0,0,0,35.45,79,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,327.50,CE,0,0,0,4.30,0,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,327.50,PE,0,0,0,37.45,81.50,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,330,CE,0,0,0,3.85,0,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,330,PE,0,0,0,72.60,84,0,0,124800,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,332.50,CE,0,0,0,3.50,0,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,332.50,PE,0,0,0,41.55,86.50,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,335,CE,0,0,0,3.10,0,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,335,PE,89.15,89.15,89.15,89.15,89.15,1,10.17,26400,-2400,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,337.50,CE,0,0,0,2.80,0,0,0,0,0,28-Aug-2019
OPTSTK,ITC,29-Aug-2019,337.50,PE,0,0,0,100,91.50,0,0,21600,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,210,CE,0,0,0,35.75,37.10,0,0,14400,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,210,PE,0,0,0,1,0.15,0,0,7200,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,212.50,CE,0,0,0,49.30,34.65,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,212.50,PE,0,0,0,0.05,0.20,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,215,CE,0,0,0,52.05,32.25,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,215,PE,0,0,0,1.70,0.30,0,0,12000,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,217.50,CE,0,0,0,53.50,29.90,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,217.50,PE,0,0,0,0.05,0.45,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,220,CE,0,0,0,27.75,27.60,0,0,7200,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,220,PE,0.70,0.70,0.70,0.70,0.60,2,10.59,105600,4800,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,222.50,CE,22.50,22.50,22.50,22.50,25.30,1,5.88,9600,-2400,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,222.50,PE,0,0,0,2,0.85,0,0,14400,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,225,CE,0,0,0,24.95,23.10,0,0,4800,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,225,PE,1.10,1.10,1.10,1.10,1.10,5,27.13,230400,4800,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,227.50,CE,0,0,0,50.10,20.95,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,227.50,PE,1.20,1.60,1.15,1.30,1.30,15,82.38,55200,14400,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,230,CE,19.25,19.25,16.25,16.80,18.90,5,29.74,36000,7200,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,230,PE,1.45,2.05,1.45,1.60,1.60,50,278.10,292800,4800,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,232.50,CE,0,0,0,45.40,16.95,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,232.50,PE,0,0,0,1.90,2.45,0,0,33600,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,235,CE,14.50,14.50,14.50,14.50,15.10,1,5.98,28800,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,235,PE,2.20,3,2.20,2.50,2.50,45,256.52,201600,43200,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,237.50,CE,0,0,0,11.50,13.35,0,0,7200,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,237.50,PE,2.85,3.85,2.80,3.20,3.20,10,57.75,36000,9600,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,240,CE,11,11.30,8.50,10.60,10.60,38,227.92,316800,-40800,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,240,PE,3.50,4.70,3.45,3.85,3.85,133,778.71,295200,36000,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,242.50,CE,7.45,8.55,7.45,8.55,8.55,5,30.05,50400,-7200,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,242.50,PE,4.40,5.60,4.40,4.80,4.80,19,112.82,43200,-2400,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,245,CE,7.85,8.20,5.75,7.15,7.15,146,881.99,369600,38400,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,245,PE,6.60,6.85,5.30,5.75,5.75,90,542,372000,19200,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,247.50,CE,6.70,6.70,5,5.70,5.70,48,291.68,105600,48000,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,247.50,PE,6.75,8.30,6.75,7.15,7.15,19,116.34,43200,38400,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,250,CE,4.75,5.60,3.80,4.85,4.85,464,2836.23,986400,84000,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,250,PE,7.55,10,7.55,7.95,7.95,45,278.85,547200,69600,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,252.50,CE,4.30,4.30,3.15,4,4,22,135.29,60000,2400,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,252.50,PE,0,0,0,7.50,10.90,0,0,4800,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,255,CE,3.50,3.70,2.45,3.15,3.15,129,799,333600,112800,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,255,PE,11.50,13.20,11.25,11.25,11.25,14,89.86,216000,24000,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,257.50,CE,2.85,2.85,2.20,2.20,3.85,4,24.96,28800,2400,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,257.50,PE,0,0,0,17.65,14.20,0,0,2400,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,260,CE,2.20,2.50,1.65,2.05,2.05,156,981.08,866400,91200,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,260,PE,14.70,17.40,14.50,15.10,15.10,35,231.73,336000,72000,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,262.50,CE,1.50,1.50,1.50,1.50,2.60,3,19,21600,7200,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,262.50,PE,0,0,0,18.60,17.95,0,0,2400,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,265,CE,1.20,1.65,0.95,1.25,1.25,18,114.99,110400,33600,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,265,PE,19.60,22,19,19.40,19.40,14,95.80,216000,33600,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,267.50,CE,0,0,0,4.25,1.70,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,267.50,PE,0,0,0,6.90,22.05,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,270,CE,1.10,1.10,0.75,0.90,0.90,42,273.10,616800,57600,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,270,PE,23.50,26,23.50,23.95,23.95,26,183.64,187200,62400,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,272.50,CE,0,0,0,14.50,1.10,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,272.50,PE,0,0,0,8.90,26.40,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,275,CE,0.65,0.65,0.50,0.60,0.60,5,33.06,28800,-2400,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,275,PE,28.45,30.65,28.45,30.65,28.65,3,21.94,36000,7200,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,277.50,CE,0,0,0,11.90,0.70,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,277.50,PE,0,0,0,11.25,30.95,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,280,CE,0.45,0.55,0.30,0.35,0.35,35,235.53,309600,16800,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,280,PE,33,35.95,33,34.80,33.30,14,105.66,151200,26400,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,282.50,CE,0,0,0,9.70,0.40,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,282.50,PE,0,0,0,13.95,35.65,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,285,CE,0.20,0.25,0.20,0.20,0.30,4,27.38,12000,9600,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,285,PE,37.50,40,37.50,40,38.05,8,62.01,26400,19200,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,287.50,CE,0,0,0,7.75,0.25,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,287.50,PE,41,41,41,41,40.45,1,7.88,7200,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,290,CE,0.20,0.25,0.20,0.25,0.20,2,13.93,21600,2400,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,290,PE,42.40,42.40,42.40,42.40,42.90,1,7.97,31200,2400,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,292.50,CE,0,0,0,6.15,0.15,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,292.50,PE,0,0,0,20.25,45.35,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,295,CE,0.10,0.10,0.10,0.10,0.10,2,14.16,4800,4800,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,295,PE,47.90,48,47.90,48,47.80,3,24.69,12000,7200,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,297.50,CE,0,0,0,4.85,0.10,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,297.50,PE,0,0,0,23.85,50.25,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,300,CE,0.20,0.30,0.20,0.25,0.25,12,86.46,520800,24000,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,300,PE,51.80,54.70,51.80,54.70,52.75,11,93.14,86400,26400,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,302.50,CE,0,0,0,3.75,0.05,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,302.50,PE,0,0,0,27.65,55.20,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,305,CE,0,0,0,3.25,0.05,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,305,PE,0,0,0,29.65,57.70,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,307.50,CE,0,0,0,2.85,0.05,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,307.50,PE,0,0,0,31.70,60.15,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,310,CE,0.05,0.05,0.05,0.05,0.05,5,37.20,19200,12000,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,310,PE,62.50,64.60,62.50,64.60,62.65,7,62.84,33600,16800,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,312.50,CE,0,0,0,2.15,0.05,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,312.50,PE,0,0,0,68.45,65.15,0,0,2400,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,315,CE,0,0,0,1.85,0.05,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,315,PE,0,0,0,38.10,67.60,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,317.50,CE,0,0,0,1.60,0,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,317.50,PE,0,0,0,40.30,70.10,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,320,CE,0,0,0,1.40,0,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,320,PE,72,72,71.75,71.75,71.75,4,37.62,14400,9600,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,322.50,CE,0,0,0,1.20,0,0,0,0,0,28-Aug-2019
OPTSTK,ITC,26-Sep-2019,322.50,PE,0,0,0,85,75.10,0,0,7200,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,210,CE,0,0,0,53.15,39.15,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,210,PE,0,0,0,0.10,0.95,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,212.50,CE,0,0,0,50.70,36.90,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,212.50,PE,0,0,0,0.10,1.15,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,215,CE,0,0,0,53,34.70,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,215,PE,0,0,0,0.10,1.45,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,217.50,CE,0,0,0,54.40,32.55,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,217.50,PE,0,0,0,0.20,1.75,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,220,CE,0,0,0,52,30.50,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,220,PE,0,0,0,0.25,2.15,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,222.50,CE,0,0,0,49.65,28.45,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,222.50,PE,0,0,0,0.35,2.60,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,225,CE,0,0,0,47.30,26.45,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,225,PE,0,0,0,0.45,3.10,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,227.50,CE,0,0,0,44.95,24.55,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,227.50,PE,0,0,0,0.55,3.65,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,230,CE,0,0,0,42.65,22.75,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,230,PE,0,0,0,0.70,4.30,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,232.50,CE,0,0,0,40.35,20.95,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,232.50,PE,0,0,0,0.90,5,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,235,CE,0,0,0,38.10,19.30,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,235,PE,0,0,0,1.10,5.80,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,237.50,CE,0,0,0,35.95,17.70,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,237.50,PE,0,0,0,1.35,6.65,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,240,CE,0,0,0,33.75,16.20,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,240,PE,0,0,0,1.70,7.65,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,242.50,CE,0,0,0,31.65,14.75,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,242.50,PE,0,0,0,2.05,8.70,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,245,CE,0,0,0,29.60,13.40,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,245,PE,0,0,0,2.45,9.80,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,247.50,CE,0,0,0,27.65,12.15,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,247.50,PE,0,0,0,2.90,11,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,250,CE,0,0,0,6,10.95,0,0,4800,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,250,PE,0,0,0,3.45,12.30,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,252.50,CE,0,0,0,23.85,9.90,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,252.50,PE,0,0,0,4.05,13.70,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,255,CE,0,0,0,22.10,8.85,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,255,PE,0,0,0,4.70,15.15,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,257.50,CE,0,0,0,20.35,7.95,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,257.50,PE,0,0,0,5.45,16.70,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,260,CE,0,0,0,18.70,7.10,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,260,PE,0,0,0,10.30,18.30,0,0,2400,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,262.50,CE,0,0,0,17.15,6.30,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,262.50,PE,0,0,0,7.20,20,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,265,CE,0,0,0,15.70,5.60,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,265,PE,0,0,0,8.15,21.75,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,267.50,CE,0,0,0,14.30,4.95,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,267.50,PE,0,0,0,9.25,23.60,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,270,CE,0,0,0,13,4.35,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,270,PE,0,0,0,10.40,25.50,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,272.50,CE,0,0,0,11.80,3.85,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,272.50,PE,0,0,0,11.60,27.45,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,275,CE,0,0,0,10.65,3.35,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,275,PE,0,0,0,12.95,29.45,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,277.50,CE,0,0,0,9.60,2.95,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,277.50,PE,0,0,0,14.35,31.50,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,280,CE,0,0,0,8.60,2.55,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,280,PE,0,0,0,15.80,33.60,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,282.50,CE,0,0,0,7.70,2.25,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,282.50,PE,0,0,0,17.35,35.70,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,285,CE,0,0,0,6.90,1.95,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,285,PE,0,0,0,19,37.90,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,287.50,CE,0,0,0,6.10,1.65,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,287.50,PE,0,0,0,20.70,40.10,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,290,CE,0,0,0,5.45,1.45,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,290,PE,0,0,0,22.45,42.35,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,292.50,CE,0,0,0,4.80,1.25,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,292.50,PE,0,0,0,24.30,44.65,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,295,CE,0,0,0,4.25,1.05,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,295,PE,0,0,0,26.15,46.95,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,297.50,CE,0,0,0,3.75,0.90,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,297.50,PE,0,0,0,28.10,49.25,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,300,CE,0,0,0,3.25,0.80,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,300,PE,0,0,0,30.10,51.60,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,302.50,CE,0,0,0,2.85,0.65,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,302.50,PE,0,0,0,32.15,53.95,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,305,CE,0,0,0,2.50,0.55,0,0,0,0,28-Aug-2019
OPTSTK,ITC,31-Oct-2019,305,PE,0,0,0,34.25,56.30,0,0,0,0,28-Aug-2019
